what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352112635312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352112639354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352112662358
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352112676799
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352112688962
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352112696375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352112700195
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352112703991
closed,editor,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.SnippetEditor",1352112703998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352112704184
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352112708702
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352113888800
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1352113894535
closed,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1352113894564
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352113894720
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352113894865
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352113894985
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352113895139
closed,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1352113895275
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352113895363
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352113895474
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1352113895615
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352113897237
started,bundle,org.eclipse.mylyn.resources.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.resources.ui",1352113898903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352113913413
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114201754
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114206096
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1352114258270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1352114258271
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114258400
opened,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1352114282369
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1352114283117
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352114283226
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1352114286290
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352114286639
closed,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1352114286640
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1352114293097
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1352114293325
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352114293481
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1352114302825
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352114303108
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1352114303119
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352114323596
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352114324230
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352114324365
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114329009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114334161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114364384
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114396529
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1352114396581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114412407
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114419075
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1352114423725
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352114435977
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1352114441790
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1352114444268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114446679
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114450122
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114453784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114461717
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352114461973
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1352114463836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114470054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114475121
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114482887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114592096
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114593449
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114604876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114611122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114614558
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114616166
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114617955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114620807
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114620836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114621771
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114625985
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1352114627519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114630318
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114667174
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114671358
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114681811
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114687471
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114783688
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352114807875
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115116099
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115118777
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115152822
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115155215
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115390665
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352115393234
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115400465
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115401140
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352115401255
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115415035
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115415277
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115415285
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352115416310
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115420284
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115420888
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352115421073
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115429935
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115430174
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115430181
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115435226
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115503563
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115505982
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115570379
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115574520
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115691644
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352115694882
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1352115698231
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115705115
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115710587
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1352115716738
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1352115716788
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1352115716817
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1352115726239
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1352115726279
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1352115726478
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1352115726493
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1352115726623
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115730144
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115741461
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1352115745362
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115748396
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115749621
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1352115752064
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352115765470
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1352115768429
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115779154
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115779718
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1352115780230
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115794631
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.navigate.backwardHistory",1352115794648
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352115807647
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1352115811846
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1352115811995
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115820811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115829399
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352115844954
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115846553
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1352115846563
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115855531
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115856034
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1352115856452
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115901249
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.navigate.backwardHistory",1352115901277
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1352115905355
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352115919271
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1352115923287
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115923777
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115929630
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115935527
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115940199
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115942418
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115950898
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352115952385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352115972033
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116057969
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1352116061778
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1352116070643
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116076554
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116076915
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1352116089719
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116091327
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116091745
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1352116097218
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116104246
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1352116119173
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1352116120673
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116121616
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116127241
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116144662
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116148047
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116155739
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116160787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116164394
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116164533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116170193
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116173026
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116190582
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116195603
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116197698
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116197818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116215059
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116226158
started,bundle,org.eclipse.help.base,3.5.0.v201006080911,"org.eclipse.help.base",1352116233738
started,bundle,org.eclipse.help.ui,3.5.0.v20100517,"org.eclipse.help.ui",1352116234000
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1352116234427
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1352116234482
opened,view,org.eclipse.help.ui,3.5.0.v20100517,"org.eclipse.help.ui.HelpView",1352116234852
activated,view,org.eclipse.help.ui,3.5.0.v20100517,"org.eclipse.help.ui.HelpView",1352116235262
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1352116237755
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352116240879
closed,view,org.eclipse.help.ui,3.5.0.v20100517,"org.eclipse.help.ui.HelpView",1352116241565
error,log,,,"An error occured while pre-processing help XHTML document ""/org.eclipse.tm.terminal.view/doc/html/02_terminal_page.html"" for search indexing",1352116255229
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1352116269389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116270820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116274432
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116279566
error,log,,,"Help documentation could not be indexed completely.",1352116283952
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116307816
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116312775
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116319365
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116356140
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1352116383906
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116384227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116384587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116384914
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1352116385714
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116397836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116503538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116517622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1352116519194
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116565058
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116588386
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1352116618470
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116624738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352116693394
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352116697285
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352116697756
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1352116698245
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1352116706099
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.navigate.backwardHistory",1352116706139
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1352116729068
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1352116729261
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1352116730105
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1352116732362
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116733155
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1352116737214
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1352116746337
